"UserResponseIntId,""UserPollStateId"",""Country"",""Age"",""Gender"",""District"",""Province"",""CreatedDate"",""AgeGroup"",""UserPollStateIntId"",""Feel Safe Sending Children to School"",""Scared to Visit Health Facilities"",""Make a Living"",""Conditions in Quarantine"",""Discrimination"",""Ebola Response Making Progress"",""Feel Safer Traveling without Road Blocks"",""Harassment at Checkpoints"",""Prepared for Future Health Crisis"",""Support Families of Ebola Sufferers"",""Trusting the Information"",""Welcome Ebola Survivors"",""What Makes People Stay in Quarantine"",""Worried about Quarantine"""
"939977075109488256,""3370187806"",""Sierra Leone"",""21"",""Male"",""Bonthe"",""Southern"",""2015-02-03"",""15 to 24"",""-9156798848687134720"","""","""",""Yes"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""No"","""",""Yes"""
"4209695139334663168,""3371007206"",""Sierra Leone"",""42"",""Female"",""Kenema"",""Eastern"",""2015-02-03"",""35+"",""7272841185685682176"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-193363056245637376,""3371007406"",""Sierra Leone"",""19"",""Female"",""Bo"",""Southern"",""2015-02-03"",""15 to 24"",""-2649716255684306432"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"3213801887964860416,""3371007906"",""Sierra Leone"",""22"",""Female"",""Urban"",""Western"",""2015-02-03"",""15 to 24"",""-8919999901296989184"","""","""",""Yes"","""","""",""Don't know"",""Don't know"","""","""","""",""Yes"",""Don't Know"","""",""Don't know"""
"4222099437581576704,""3371008106"",""Sierra Leone"",""20"",""Female"",""Rural"",""Western"",""2015-02-03"",""15 to 24"",""8203269226638689280"","""","""",""Yes"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"607804502608790656,""3371008606"",""Sierra Leone"",""32"",""Female"",""Rural"",""Western"",""2015-02-03"",""25 to 34"",""2723531889344309760"","""","""",""Yes"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""No"""
"3764443664777261568,""3371012206"",""Sierra Leone"",""51"",""Female"",""Koinadugu"",""Northern"",""2015-02-03"",""35+"",""-1559792406108162560"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-389482374077201600,""3371012606"",""Sierra Leone"",""22"",""Female"",""Kenema"",""Eastern"",""2015-02-03"",""15 to 24"",""-1245985269295404544"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"319572818768228352,""3371018306"",""Sierra Leone"",""19"",""Female"",""Rural"",""Western"",""2015-02-03"",""15 to 24"",""3803167470202535936"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-320550802247210560,""3371018406"",""Sierra Leone"",""16"",""Female"",""Bo"",""Southern"",""2015-02-03"",""15 to 24"",""-1416381835738306048"","""","""",""No"","""","""",""Don't know"",""No"","""","""","""",""Yes"",""No"","""",""No"""
"506001595922140544,""3371027606"",""Sierra Leone"",""36"",""Female"",""Urban"",""Western"",""2015-02-03"",""35+"",""-4834222883298184192"","""","""",""Don't know"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""No"","""",""Don't know"""
"-446225683788082624,""3371031006"",""Sierra Leone"",""27"",""Male"",""Koinadugu"",""Northern"",""2015-02-03"",""25 to 34"",""-981752539857430272"","""","""",""Don't know"","""","""",""Don't know"",""No"","""","""","""",""No"",""Yes"","""",""Yes"""
"2273634947648829952,""3371031106"",""Sierra Leone"",""28"",""Male"",""Rural"",""Western"",""2015-02-03"",""25 to 34"",""-8518915334025272320"","""","""",""Yes"","""","""",""No"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"6355963509986960384,""3371032906"",""Sierra Leone"",""31"",""Female"",""Rural"",""Western"",""2015-02-03"",""25 to 34"",""2052013719087463424"","""","""",""Don't know"","""","""",""Don't know"",""Yes"","""","""","""",""No"",""No"","""",""Yes"""
"556855987951507968,""3385688906"",""Sierra Leone"",""37"",""Male"",""Urban"",""Western"",""2015-02-10"",""35+"",""1936580945444935680"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"35891372640610976,""3385689206"",""Sierra Leone"",""24"",""Male"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""3484356525360160768"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Don't know"""
"190721342620918656,""3385689606"",""Sierra Leone"",""21"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-9150630175771750400"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"53378868096898824,""3385689906"",""Sierra Leone"",""28"",""Male"",""Kenema"",""Eastern"",""2015-02-10"",""25 to 34"",""4336635582654063616"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"4083109316826760192,""3385690706"",""Sierra Leone"",""27"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""8033232032059694080"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1146837123970555392,""3385691406"",""Sierra Leone"",""26"",""Male"",""Bo"",""Southern"",""2015-02-10"",""25 to 34"",""7973437124713831424"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""No"","""",""No"""
"-565710656556603968,""3385691706"",""Sierra Leone"",""28"",""Male"",""Bo"",""Southern"",""2015-02-10"",""25 to 34"",""-989342140948005632"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-613704539206366208,""3385691806"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-3093362035998431744"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"4752391030213726208,""3385691906"",""Sierra Leone"",""39"",""Male"",""Bo"",""Southern"",""2015-02-10"",""35+"",""5615232083577284608"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"7717502366805215232,""3385692406"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""-3910405514437357056"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-117843885992150816,""3385692706"",""Sierra Leone"",""22"",""Male"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""3076031907563955200"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"4024321698663122944,""3385693106"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""4692692918992873472"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"-36519532059201272,""3385693406"",""Sierra Leone"",""21"",""Male"",""Bonthe"",""Southern"",""2015-02-10"",""15 to 24"",""92014854325608064"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"89315246965573440,""3385693806"",""Sierra Leone"",""20"",""Male"",""Bonthe"",""Southern"",""2015-02-10"",""15 to 24"",""7487233941077259264"","""","""",""Yes"","""","""",""Don't know"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2422876819623623168,""3385693906"",""Sierra Leone"",""33"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""2291248521637482752"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-287594460673166304,""3385694106"",""Sierra Leone"",""23"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-1351376614173415936"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"4959484325443704832,""3385694406"",""Sierra Leone"",""28"",""Male"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""-4638260902552420352"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-14021373164531148,""3385694806"",""Sierra Leone"",""20"",""Male"",""Koinadugu"",""Northern"",""2015-02-10"",""15 to 24"",""249467353277120416"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1784292208439036928,""3385694906"",""Sierra Leone"",""24"",""Male"",""Kambia"",""Northern"",""2015-02-10"",""15 to 24"",""-7292771888360924160"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""No"",""Yes"","""",""Yes"""
"1609832133588759808,""3385695306"",""Sierra Leone"",""29"",""Male"",""Bonthe"",""Southern"",""2015-02-10"",""25 to 34"",""7620416970278236160"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1226522373102818816,""3385695806"",""Sierra Leone"",""21"",""Male"",""Bombali"",""Northern"",""2015-02-10"",""15 to 24"",""3444012404781477888"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2198470233931567104,""3385696306"",""Sierra Leone"",""30"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""3245678034904424448"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1783437925649879040,""3385696406"",""Sierra Leone"",""20"",""Male"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""2354146888078922752"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-636846027115424896,""3385697406"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""6883194183041789952"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"119976112036528032,""3385697506"",""Sierra Leone"",""25"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""-2448230294453275648"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""No"",""Yes"","""",""Yes"""
"4772368727743037440,""3385698806"",""Sierra Leone"",""32"",""Male"",""Port Loko"",""Northern"",""2015-02-10"",""25 to 34"",""-8701754978678045696"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"1017165595937565440,""3385699606"",""Sierra Leone"",""21"",""Male"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""-7632904260155145216"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"3056700116058900480,""3385700306"",""Sierra Leone"",""32"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""847177844166002816"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"937136007092109568,""3385700406"",""Sierra Leone"",""35"",""Male"",""Urban"",""Western"",""2015-02-10"",""35+"",""-1198283504423739392"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"268860215060884096,""3385700506"",""Sierra Leone"",""21"",""Male"",""Kono"",""Eastern"",""2015-02-10"",""15 to 24"",""7935882564632344576"","""","""",""No"","""","""",""Don't know"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-455781162103324032,""3385700606"",""Sierra Leone"",""26"",""Male"",""Bo"",""Southern"",""2015-02-10"",""25 to 34"",""-5128512219128664064"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"3846272289150200320,""3385701106"",""Sierra Leone"",""24"",""Male"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""8265577224164481024"","""","""",""Yes"","""","""",""Don't know"",""Don't know"","""","""","""",""Yes"",""Don't Know"","""",""Don't know"""
"-928609666614067584,""3385701206"",""Sierra Leone"",""30"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""-1154695614992442368"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1278773396334625024,""3385701606"",""Sierra Leone"",""24"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""1739439248653673216"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"735100680167936896,""3385702006"",""Sierra Leone"",""21"",""Male"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""9144011118204115968"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-767069442751697024,""3385702106"",""Sierra Leone"",""21"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-8261641984684637184"","""","""",""Don't know"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2161258838624332288,""3385702506"",""Sierra Leone"",""16"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""2637595441391138304"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"1083054712214549504,""3385703506"",""Sierra Leone"",""23"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-68948828558511128"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1811554464684504064,""3385703606"",""Sierra Leone"",""27"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""3523170350278103552"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"-353449515555037504,""3385703706"",""Sierra Leone"",""28"",""Female"",""Kenema"",""Eastern"",""2015-02-10"",""25 to 34"",""-614108041227859584"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2074584195587660288,""3385704406"",""Sierra Leone"",""20"",""Female"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""5546199191922219008"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"3107662071602603008,""3385705006"",""Sierra Leone"",""21"",""Male"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""8569324680511907840"","""","""",""Yes"","""","""",""No"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-211174239988689824,""3385705306"",""Sierra Leone"",""25"",""Male"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""1300173022385358336"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"160709055110935648,""3385705706"",""Sierra Leone"",""21"",""Male"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""6133675997078363136"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""No"","""",""Yes"""
"-701098601840972544,""3385705806"",""Sierra Leone"",""31"",""Male"",""Bo"",""Southern"",""2015-02-10"",""25 to 34"",""-6392602111082924032"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"312034158203883968,""3385706406"",""Sierra Leone"",""22"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-5344709402764228608"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-675886443175293824,""3385706506"",""Sierra Leone"",""31"",""Male"",""Bonthe"",""Southern"",""2015-02-10"",""25 to 34"",""-126499085049358432"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"355892249297160512,""3385707006"",""Sierra Leone"",""25"",""Male"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""-473585810273164096"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"587486090257848576,""3385707106"",""Sierra Leone"",""18"",""Male"",""Kenema"",""Eastern"",""2015-02-10"",""15 to 24"",""-2563144806883973632"","""","""",""Yes"","""","""",""No"",""No"","""","""","""",""Yes"",""No"","""",""No"""
"3532852606108124672,""3385707506"",""Sierra Leone"",""23"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""7572155787888878592"","""","""",""Yes"","""","""",""No"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-269494048804149568,""3385708906"",""Sierra Leone"",""26"",""Male"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""-8460804744629075968"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2814791347403612160,""3385709006"",""Sierra Leone"",""22"",""Male"",""Kenema"",""Eastern"",""2015-02-10"",""15 to 24"",""7215773579239266304"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"1825010989797656064,""3385709506"",""Sierra Leone"",""26"",""Male"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""2510586161394032640"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-800332195886357504,""3385709706"",""Sierra Leone"",""22"",""Female"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""5643964658919878656"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"-452855178300017984,""3385710006"",""Sierra Leone"",""24"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-7291922534885821440"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1849055137448300800,""3385710806"",""Sierra Leone"",""25"",""Male"",""Kailahun"",""Eastern"",""2015-02-10"",""25 to 34"",""7814232860759057408"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""No"",""No"","""",""Yes"""
"1193146760772647424,""3385711206"",""Sierra Leone"",""25"",""Female"",""Port Loko"",""Northern"",""2015-02-10"",""25 to 34"",""-6911880618724982784"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Don't know"""
"-321779324377195968,""3385711906"",""Sierra Leone"",""27"",""Female"",""Kambia"",""Northern"",""2015-02-10"",""25 to 34"",""1515025499787917824"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""No"",""Yes"","""",""Yes"""
"381069623291418496,""3385712006"",""Sierra Leone"",""21"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""786554969021703168"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Don't Know"","""",""Don't know"""
"1477718667370554112,""3385713106"",""Sierra Leone"",""22"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""920122356191280384"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"7197196682375747584,""3385713406"",""Sierra Leone"",""18"",""Female"",""Bonthe"",""Southern"",""2015-02-10"",""15 to 24"",""-9147581813721448448"","""","""",""Don't know"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Don't know"""
"673294250069020928,""3385713606"",""Sierra Leone"",""21"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-7973605678102263808"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-918607294571317120,""3385713706"",""Sierra Leone"",""26"",""Female"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""1439539665359273984"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"53111937841033216,""3385713806"",""Sierra Leone"",""24"",""Female"",""Kono"",""Eastern"",""2015-02-10"",""15 to 24"",""-2956582101509320704"","""","""",""Yes"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""No"""
"744460240393287296,""3385714606"",""Sierra Leone"",""27"",""Female"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""7117100726289043456"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"5071085586801107968,""3385714706"",""Sierra Leone"",""17"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""5622638205240166400"","""","""",""Yes"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Don't Know"","""",""Don't know"""
"1968287768185605888,""3385714806"",""Sierra Leone"",""16"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-6082722979821015040"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"4327638899433312768,""3385715006"",""Sierra Leone"",""26"",""Female"",""Tonkolili"",""Northern"",""2015-02-10"",""25 to 34"",""3058794684177271808"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2245178214036608768,""3385715306"",""Sierra Leone"",""32"",""Female"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""-6077992473940580352"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-555019838286451072,""3385716006"",""Sierra Leone"",""17"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""4986711692701203456"","""","""",""Don't know"","""","""",""Don't know"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""Don't know"""
"-99139502940490816,""3385716106"",""Sierra Leone"",""26"",""Female"",""Urban"",""Western"",""2015-02-10"",""25 to 34"",""4298457776403891200"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"2448753164977805824,""3385717106"",""Sierra Leone"",""21"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""7691444645604458496"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"-366694354702194816,""3385717806"",""Sierra Leone"",""20"",""Female"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""-5341096625091274752"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"-495153339838994816,""3385719006"",""Sierra Leone"",""38"",""Female"",""Urban"",""Western"",""2015-02-10"",""35+"",""-6144075465390350336"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"338496881139303296,""3385719906"",""Sierra Leone"",""25"",""Female"",""Rural"",""Western"",""2015-02-10"",""25 to 34"",""-3847020050763070464"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"3265998132361172992,""3385720006"",""Sierra Leone"",""19"",""Female"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""9062805698756812800"","""","""",""Yes"","""","""",""No"",""Yes"","""","""","""",""Yes"",""Yes"","""",""No"""
"3210797198853694976,""3385722506"",""Sierra Leone"",""23"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-756269185741331584"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"-870878855783666560,""3385722806"",""Sierra Leone"",""21"",""Male"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-8998395287029236736"","""","""",""Don't know"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"1301888461885931008,""3385724306"",""Sierra Leone"",""19"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-1112886186696117888"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"269728432789001984,""3385724806"",""Sierra Leone"",""22"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""8835631192487229440"","""","""",""Don't know"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"1302594942706750464,""3385725706"",""Sierra Leone"",""22"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-5157570035363578880"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Don't Know"","""",""Yes"""
"3474827227140399616,""3385726306"",""Sierra Leone"",""18"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-1580818937908525312"","""","""",""Don't know"","""","""",""Don't know"",""No"","""","""","""",""Yes"",""No"","""",""Don't know"""
"-697386805013705472,""3385728106"",""Sierra Leone"",""21"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""1859214263248569088"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-676149140470950144,""3385729206"",""Sierra Leone"",""17"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-6707418938365592576"","""","""",""Yes"","""","""",""No"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-782287850845873792,""3385729306"",""Sierra Leone"",""22"",""Female"",""Bombali"",""Northern"",""2015-02-10"",""15 to 24"",""-6512903083676919808"","""","""",""No"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""No"""
"1630446791748139008,""3385730406"",""Sierra Leone"",""21"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""4781523890849121280"","""","""",""No"","""","""",""No"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"-281352200492586400,""3385730706"",""Sierra Leone"",""23"",""Female"",""Kenema"",""Eastern"",""2015-02-10"",""15 to 24"",""-8775975612160206848"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1290493274935938048,""3385731406"",""Sierra Leone"",""21"",""Male"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""-4074991641515720192"","""","""",""Yes"","""","""",""Don't know"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Don't know"""
"6876619811126246400,""3385731506"",""Sierra Leone"",""22"",""Female"",""Bo"",""Southern"",""2015-02-10"",""15 to 24"",""-8752204916013370368"","""","""",""Yes"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"748113152423909248,""3385732006"",""Sierra Leone"",""16"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""9035974295241840640"","""","""",""No"","""","""",""Yes"",""Don't know"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"286049288577188032,""3385732706"",""Sierra Leone"",""37"",""Female"",""Bo"",""Southern"",""2015-02-10"",""35+"",""988323380625249280"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"2764741737686481920,""3385733106"",""Sierra Leone"",""54"",""Female"",""Rural"",""Western"",""2015-02-10"",""35+"",""5109962686721758208"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"1737034705171752960,""3385733406"",""Sierra Leone"",""22"",""Female"",""Rural"",""Western"",""2015-02-10"",""15 to 24"",""2588423893177959936"","""","""",""No"","""","""",""Don't know"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"193622030081335968,""3385733506"",""Sierra Leone"",""22"",""Female"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-4173511359211737088"","""","""",""No"","""","""",""Yes"",""Yes"","""","""","""",""Yes"",""Yes"","""",""Yes"""
"3537101118877571584,""3385733706"",""Sierra Leone"",""16"",""Male"",""Urban"",""Western"",""2015-02-10"",""15 to 24"",""-5093899455693888512"","""","""",""Yes"","""","""",""Yes"",""No"","""","""","""",""No"",""Yes"","""",""Yes"""
