District,Caste_ethnicity,Gender,Q1.i,Count,Tag
kavrepalanchok,dalit,female,toilets_sanitation,0,health
kavrepalanchok,dalit,female,psychosocial_counseling,0,health
kavrepalanchok,dalit,female,healthcare,0,health
kavrepalanchok,dalit,female,education,0,education
kavrepalanchok,dalit,female,seeds_and_fertilizers,0,food
kavrepalanchok,dalit,male,long_term_shelter__housing,6,housing
kavrepalanchok,dalit,male,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,dalit,male,other,0,
kavrepalanchok,dalit,male,livelihoods,0,
kavrepalanchok,dalit,male,clean_water,0,water
kavrepalanchok,dalit,male,financial_support,0,financial
kavrepalanchok,dalit,male,food,0,food
kavrepalanchok,dalit,male,housing_inspections,0,housing
kavrepalanchok,dalit,male,toilets_sanitation,0,health
kavrepalanchok,dalit,male,psychosocial_counseling,0,health
kavrepalanchok,dalit,male,healthcare,0,health
kavrepalanchok,dalit,male,education,0,education
kavrepalanchok,dalit,male,seeds_and_fertilizers,0,food
kavrepalanchok,gurung,female,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,gurung,female,other,0,
kavrepalanchok,gurung,female,long_term_shelter__housing,0,housing
kavrepalanchok,gurung,female,livelihoods,0,
kavrepalanchok,gurung,female,clean_water,0,water
kavrepalanchok,gurung,female,financial_support,0,financial
kavrepalanchok,gurung,female,food,0,food
kavrepalanchok,gurung,female,housing_inspections,0,housing
kavrepalanchok,gurung,female,toilets_sanitation,0,health
kavrepalanchok,gurung,female,psychosocial_counseling,0,health
kavrepalanchok,gurung,female,healthcare,0,health
kavrepalanchok,gurung,female,education,0,education
kavrepalanchok,gurung,female,seeds_and_fertilizers,0,food
kavrepalanchok,gurung,male,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,gurung,male,other,0,
kavrepalanchok,gurung,male,long_term_shelter__housing,0,housing
kavrepalanchok,gurung,male,livelihoods,0,
kavrepalanchok,gurung,male,clean_water,0,water
kavrepalanchok,gurung,male,financial_support,0,financial
kavrepalanchok,gurung,male,food,0,food
kavrepalanchok,gurung,male,housing_inspections,0,housing
kavrepalanchok,gurung,male,toilets_sanitation,0,health
kavrepalanchok,gurung,male,psychosocial_counseling,0,health
kavrepalanchok,gurung,male,healthcare,0,health
kavrepalanchok,gurung,male,education,0,education
kavrepalanchok,gurung,male,seeds_and_fertilizers,0,food
kavrepalanchok,janajati,female,short_term_shelter__tent_shelt,1,housing
kavrepalanchok,janajati,female,long_term_shelter__housing,1,housing
kavrepalanchok,janajati,female,other,0,
kavrepalanchok,janajati,female,livelihoods,0,
kavrepalanchok,janajati,female,clean_water,0,water
kavrepalanchok,janajati,female,financial_support,0,financial
kavrepalanchok,janajati,female,food,0,food
kavrepalanchok,janajati,female,housing_inspections,0,housing
kavrepalanchok,janajati,female,toilets_sanitation,0,health
kavrepalanchok,janajati,female,psychosocial_counseling,0,health
kavrepalanchok,janajati,female,healthcare,0,health
kavrepalanchok,janajati,female,education,0,education
kavrepalanchok,janajati,female,seeds_and_fertilizers,0,food
kavrepalanchok,janajati,male,long_term_shelter__housing,8,housing
kavrepalanchok,janajati,male,short_term_shelter__tent_shelt,1,housing
kavrepalanchok,janajati,male,other,0,
kavrepalanchok,janajati,male,livelihoods,0,
kavrepalanchok,janajati,male,clean_water,0,water
kavrepalanchok,janajati,male,financial_support,0,financial
kavrepalanchok,janajati,male,food,0,food
kavrepalanchok,janajati,male,housing_inspections,0,housing
kavrepalanchok,janajati,male,toilets_sanitation,0,health
kavrepalanchok,janajati,male,psychosocial_counseling,0,health
kavrepalanchok,janajati,male,healthcare,0,health
kavrepalanchok,janajati,male,education,0,education
kavrepalanchok,janajati,male,seeds_and_fertilizers,0,food
kavrepalanchok,muslim,female,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,muslim,female,other,0,
kavrepalanchok,muslim,female,long_term_shelter__housing,0,housing
kavrepalanchok,muslim,female,livelihoods,0,
kavrepalanchok,muslim,female,clean_water,0,water
kavrepalanchok,muslim,female,financial_support,0,financial
kavrepalanchok,muslim,female,food,0,food
kavrepalanchok,muslim,female,housing_inspections,0,housing
kavrepalanchok,muslim,female,toilets_sanitation,0,health
kavrepalanchok,muslim,female,psychosocial_counseling,0,health
kavrepalanchok,muslim,female,healthcare,0,health
kavrepalanchok,muslim,female,education,0,education
kavrepalanchok,muslim,female,seeds_and_fertilizers,0,food
kavrepalanchok,muslim,male,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,muslim,male,other,0,
kavrepalanchok,muslim,male,long_term_shelter__housing,0,housing
kavrepalanchok,muslim,male,livelihoods,0,
kavrepalanchok,muslim,male,clean_water,0,water
kavrepalanchok,muslim,male,financial_support,0,financial
kavrepalanchok,muslim,male,food,0,food
kavrepalanchok,muslim,male,housing_inspections,0,housing
kavrepalanchok,muslim,male,toilets_sanitation,0,health
kavrepalanchok,muslim,male,psychosocial_counseling,0,health
kavrepalanchok,muslim,male,healthcare,0,health
kavrepalanchok,muslim,male,education,0,education
kavrepalanchok,muslim,male,seeds_and_fertilizers,0,food
kavrepalanchok,newar,female,short_term_shelter__tent_shelt,2,housing
kavrepalanchok,newar,female,long_term_shelter__housing,2,housing
kavrepalanchok,newar,female,other,0,
kavrepalanchok,newar,female,livelihoods,0,
kavrepalanchok,newar,female,clean_water,0,water
kavrepalanchok,newar,female,financial_support,0,financial
kavrepalanchok,newar,female,food,0,food
kavrepalanchok,newar,female,housing_inspections,0,housing
kavrepalanchok,newar,female,toilets_sanitation,0,health
kavrepalanchok,newar,female,psychosocial_counseling,0,health
kavrepalanchok,newar,female,healthcare,0,health
kavrepalanchok,newar,female,education,0,education
kavrepalanchok,newar,female,seeds_and_fertilizers,0,food
kavrepalanchok,newar,male,long_term_shelter__housing,7,housing
kavrepalanchok,newar,male,housing_inspections,1,housing
kavrepalanchok,newar,male,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,newar,male,other,0,
kavrepalanchok,newar,male,livelihoods,0,
kavrepalanchok,newar,male,clean_water,0,water
kavrepalanchok,newar,male,financial_support,0,financial
kavrepalanchok,newar,male,food,0,food
kavrepalanchok,newar,male,toilets_sanitation,0,health
kavrepalanchok,newar,male,psychosocial_counseling,0,health
kavrepalanchok,newar,male,healthcare,0,health
kavrepalanchok,newar,male,education,0,education
kavrepalanchok,newar,male,seeds_and_fertilizers,0,food
kavrepalanchok,other,female,long_term_shelter__housing,5,housing
kavrepalanchok,other,female,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,other,female,other,0,
kavrepalanchok,other,female,livelihoods,0,
kavrepalanchok,other,female,clean_water,0,water
kavrepalanchok,other,female,financial_support,0,financial
kavrepalanchok,other,female,food,0,food
kavrepalanchok,other,female,housing_inspections,0,housing
kavrepalanchok,other,female,toilets_sanitation,0,health
kavrepalanchok,other,female,psychosocial_counseling,0,health
kavrepalanchok,other,female,healthcare,0,health
kavrepalanchok,other,female,education,0,education
kavrepalanchok,other,female,seeds_and_fertilizers,0,food
kavrepalanchok,other,male,long_term_shelter__housing,3,housing
kavrepalanchok,other,male,short_term_shelter__tent_shelt,0,housing
kavrepalanchok,other,male,other,0,
kavrepalanchok,other,male,livelihoods,0,
kavrepalanchok,other,male,clean_water,0,water
kavrepalanchok,other,male,financial_support,0,financial
kavrepalanchok,other,male,food,0,food
kavrepalanchok,other,male,housing_inspections,0,housing
kavrepalanchok,other,male,toilets_sanitation,0,health
kavrepalanchok,other,male,psychosocial_counseling,0,health
kavrepalanchok,other,male,healthcare,0,health
kavrepalanchok,other,male,education,0,education
kavrepalanchok,other,male,seeds_and_fertilizers,0,food
kavrepalanchok,tamang,female,long_term_shelter__housing,14,housing
kavrepalanchok,tamang,female,short_term_shelter__tent_shelt,3,housing
kavrepalanchok,tamang,female,toilets_sanitation,2,health
kavrepalanchok,tamang,female,education,2,education
kavrepalanchok,tamang,female,clean_water,1,water
kavrepalanchok,tamang,female,food,1,food
kavrepalanchok,tamang,female,healthcare,1,health
kavrepalanchok,tamang,female,other,0,
kavrepalanchok,tamang,female,livelihoods,0,
kavrepalanchok,tamang,female,financial_support,0,financial
kavrepalanchok,tamang,female,housing_inspections,0,housing
kavrepalanchok,tamang,female,psychosocial_counseling,0,health
kavrepalanchok,tamang,female,seeds_and_fertilizers,0,food
kavrepalanchok,tamang,male,long_term_shelter__housing,15,housing
kavrepalanchok,tamang,male,short_term_shelter__tent_shelt,3,housing
kavrepalanchok,tamang,male,clean_water,2,water
kavrepalanchok,tamang,male,healthcare,2,health
kavrepalanchok,tamang,male,livelihoods,1,
kavrepalanchok,tamang,male,toilets_sanitation,1,health
kavrepalanchok,tamang,male,other,0,
kavrepalanchok,tamang,male,financial_support,0,financial
kavrepalanchok,tamang,male,food,0,food
kavrepalanchok,tamang,male,housing_inspections,0,housing
kavrepalanchok,tamang,male,psychosocial_counseling,0,health
kavrepalanchok,tamang,male,education,0,education
kavrepalanchok,tamang,male,seeds_and_fertilizers,0,food
lalitpur,brahmin,female,short_term_shelter__tent_shelt,3,housing
lalitpur,brahmin,female,long_term_shelter__housing,3,housing
lalitpur,brahmin,female,financial_support,1,financial
lalitpur,brahmin,female,food,1,food
lalitpur,brahmin,female,other,0,
lalitpur,brahmin,female,livelihoods,0,
lalitpur,brahmin,female,clean_water,0,water
lalitpur,brahmin,female,housing_inspections,0,housing
lalitpur,brahmin,female,toilets_sanitation,0,health
lalitpur,brahmin,female,psychosocial_counseling,0,health
lalitpur,brahmin,female,healthcare,0,health
lalitpur,brahmin,female,education,0,education
lalitpur,brahmin,female,seeds_and_fertilizers,0,food
lalitpur,brahmin,male,long_term_shelter__housing,14,housing
lalitpur,brahmin,male,short_term_shelter__tent_shelt,9,housing
lalitpur,brahmin,male,livelihoods,1,
lalitpur,brahmin,male,housing_inspections,1,housing
lalitpur,brahmin,male,other,0,
lalitpur,brahmin,male,clean_water,0,water
lalitpur,brahmin,male,financial_support,0,financial
lalitpur,brahmin,male,food,0,food
lalitpur,brahmin,male,toilets_sanitation,0,health
lalitpur,brahmin,male,psychosocial_counseling,0,health
lalitpur,brahmin,male,healthcare,0,health
lalitpur,brahmin,male,education,0,education
lalitpur,brahmin,male,seeds_and_fertilizers,0,food
lalitpur,chhetri,female,short_term_shelter__tent_shelt,6,housing
lalitpur,chhetri,female,long_term_shelter__housing,3,housing
lalitpur,chhetri,female,other,0,
lalitpur,chhetri,female,livelihoods,0,
lalitpur,chhetri,female,clean_water,0,water
lalitpur,chhetri,female,financial_support,0,financial
lalitpur,chhetri,female,food,0,food
lalitpur,chhetri,female,housing_inspections,0,housing
lalitpur,chhetri,female,toilets_sanitation,0,health
lalitpur,chhetri,female,psychosocial_counseling,0,health
lalitpur,chhetri,female,healthcare,0,health
lalitpur,chhetri,female,education,0,education
lalitpur,chhetri,female,seeds_and_fertilizers,0,food
lalitpur,chhetri,male,long_term_shelter__housing,11,housing
lalitpur,chhetri,male,short_term_shelter__tent_shelt,8,housing
lalitpur,chhetri,male,clean_water,3,water
lalitpur,chhetri,male,other,0,
lalitpur,chhetri,male,livelihoods,0,
lalitpur,chhetri,male,financial_support,0,financial
lalitpur,chhetri,male,food,0,food
lalitpur,chhetri,male,housing_inspections,0,housing
lalitpur,chhetri,male,toilets_sanitation,0,health
lalitpur,chhetri,male,psychosocial_counseling,0,health
lalitpur,chhetri,male,healthcare,0,health
lalitpur,chhetri,male,education,0,education
lalitpur,chhetri,male,seeds_and_fertilizers,0,food
lalitpur,dalit,female,long_term_shelter__housing,1,housing
lalitpur,dalit,female,housing_inspections,1,housing
lalitpur,dalit,female,short_term_shelter__tent_shelt,0,housing
lalitpur,dalit,female,other,0,
lalitpur,dalit,female,livelihoods,0,
lalitpur,dalit,female,clean_water,0,water
lalitpur,dalit,female,financial_support,0,financial
lalitpur,dalit,female,food,0,food
lalitpur,dalit,female,toilets_sanitation,0,health
lalitpur,dalit,female,psychosocial_counseling,0,health
lalitpur,dalit,female,healthcare,0,health
lalitpur,dalit,female,education,0,education
lalitpur,dalit,female,seeds_and_fertilizers,0,food
lalitpur,dalit,male,short_term_shelter__tent_shelt,2,housing
lalitpur,dalit,male,other,0,
lalitpur,dalit,male,long_term_shelter__housing,0,housing
lalitpur,dalit,male,livelihoods,0,
lalitpur,dalit,male,clean_water,0,water
lalitpur,dalit,male,financial_support,0,financial
lalitpur,dalit,male,food,0,food
lalitpur,dalit,male,housing_inspections,0,housing
lalitpur,dalit,male,toilets_sanitation,0,health
lalitpur,dalit,male,psychosocial_counseling,0,health
lalitpur,dalit,male,healthcare,0,health
lalitpur,dalit,male,education,0,education
lalitpur,dalit,male,seeds_and_fertilizers,0,food
lalitpur,gurung,female,long_term_shelter__housing,2,housing
lalitpur,gurung,female,short_term_shelter__tent_shelt,1,housing
lalitpur,gurung,female,other,0,
lalitpur,gurung,female,livelihoods,0,
lalitpur,gurung,female,clean_water,0,water
lalitpur,gurung,female,financial_support,0,financial
lalitpur,gurung,female,food,0,food
lalitpur,gurung,female,housing_inspections,0,housing
lalitpur,gurung,female,toilets_sanitation,0,health
lalitpur,gurung,female,psychosocial_counseling,0,health
lalitpur,gurung,female,healthcare,0,health
lalitpur,gurung,female,education,0,education
lalitpur,gurung,female,seeds_and_fertilizers,0,food
lalitpur,gurung,male,short_term_shelter__tent_shelt,2,housing
lalitpur,gurung,male,other,0,
lalitpur,gurung,male,long_term_shelter__housing,0,housing
lalitpur,gurung,male,livelihoods,0,
lalitpur,gurung,male,clean_water,0,water
lalitpur,gurung,male,financial_support,0,financial
lalitpur,gurung,male,food,0,food
lalitpur,gurung,male,housing_inspections,0,housing
lalitpur,gurung,male,toilets_sanitation,0,health
lalitpur,gurung,male,psychosocial_counseling,0,health
lalitpur,gurung,male,healthcare,0,health
lalitpur,gurung,male,education,0,education
lalitpur,gurung,male,seeds_and_fertilizers,0,food
lalitpur,janajati,female,short_term_shelter__tent_shelt,3,housing
lalitpur,janajati,female,long_term_shelter__housing,3,housing
lalitpur,janajati,female,other,0,
lalitpur,janajati,female,livelihoods,0,
lalitpur,janajati,female,clean_water,0,water
lalitpur,janajati,female,financial_support,0,financial
lalitpur,janajati,female,food,0,food
lalitpur,janajati,female,housing_inspections,0,housing
lalitpur,janajati,female,toilets_sanitation,0,health
lalitpur,janajati,female,psychosocial_counseling,0,health
lalitpur,janajati,female,healthcare,0,health
lalitpur,janajati,female,education,0,education
lalitpur,janajati,female,seeds_and_fertilizers,0,food
lalitpur,janajati,male,long_term_shelter__housing,7,housing
lalitpur,janajati,male,short_term_shelter__tent_shelt,4,housing
lalitpur,janajati,male,livelihoods,1,
lalitpur,janajati,male,other,0,
lalitpur,janajati,male,clean_water,0,water
lalitpur,janajati,male,financial_support,0,financial
lalitpur,janajati,male,food,0,food
lalitpur,janajati,male,housing_inspections,0,housing
lalitpur,janajati,male,toilets_sanitation,0,health
lalitpur,janajati,male,psychosocial_counseling,0,health
lalitpur,janajati,male,healthcare,0,health
lalitpur,janajati,male,education,0,education
lalitpur,janajati,male,seeds_and_fertilizers,0,food
lalitpur,muslim,female,short_term_shelter__tent_shelt,0,housing
lalitpur,muslim,female,other,0,
lalitpur,muslim,female,long_term_shelter__housing,0,housing
lalitpur,muslim,female,livelihoods,0,
lalitpur,muslim,female,clean_water,0,water
lalitpur,muslim,female,financial_support,0,financial
lalitpur,muslim,female,food,0,food
lalitpur,muslim,female,housing_inspections,0,housing
lalitpur,muslim,female,toilets_sanitation,0,health
lalitpur,muslim,female,psychosocial_counseling,0,health
lalitpur,muslim,female,healthcare,0,health
lalitpur,muslim,female,education,0,education
lalitpur,muslim,female,seeds_and_fertilizers,0,food
lalitpur,muslim,male,short_term_shelter__tent_shelt,0,housing
lalitpur,muslim,male,other,0,
lalitpur,muslim,male,long_term_shelter__housing,0,housing
lalitpur,muslim,male,livelihoods,0,
lalitpur,muslim,male,clean_water,0,water
lalitpur,muslim,male,financial_support,0,financial
lalitpur,muslim,male,food,0,food
lalitpur,muslim,male,housing_inspections,0,housing
lalitpur,muslim,male,toilets_sanitation,0,health
lalitpur,muslim,male,psychosocial_counseling,0,health
lalitpur,muslim,male,healthcare,0,health
lalitpur,muslim,male,education,0,education
lalitpur,muslim,male,seeds_and_fertilizers,0,food
lalitpur,newar,female,long_term_shelter__housing,12,housing
lalitpur,newar,female,short_term_shelter__tent_shelt,11,housing
lalitpur,newar,female,financial_support,1,financial
lalitpur,newar,female,food,1,food
lalitpur,newar,female,education,1,education
lalitpur,newar,female,other,0,
lalitpur,newar,female,livelihoods,0,
lalitpur,newar,female,clean_water,0,water
lalitpur,newar,female,housing_inspections,0,housing
lalitpur,newar,female,toilets_sanitation,0,health
lalitpur,newar,female,psychosocial_counseling,0,health
lalitpur,newar,female,healthcare,0,health
lalitpur,newar,female,seeds_and_fertilizers,0,food
lalitpur,newar,male,long_term_shelter__housing,18,housing
lalitpur,newar,male,short_term_shelter__tent_shelt,9,housing
lalitpur,newar,male,financial_support,4,financial
lalitpur,newar,male,education,2,education
lalitpur,newar,male,clean_water,1,water
lalitpur,newar,male,housing_inspections,1,housing
lalitpur,newar,male,other,0,
lalitpur,newar,male,livelihoods,0,
lalitpur,newar,male,food,0,food
lalitpur,newar,male,toilets_sanitation,0,health
lalitpur,newar,male,psychosocial_counseling,0,health
lalitpur,newar,male,healthcare,0,health
lalitpur,newar,male,seeds_and_fertilizers,0,food
lalitpur,other,female,long_term_shelter__housing,2,housing
lalitpur,other,female,short_term_shelter__tent_shelt,1,housing
lalitpur,other,female,other,0,
lalitpur,other,female,livelihoods,0,
lalitpur,other,female,clean_water,0,water
lalitpur,other,female,financial_support,0,financial
lalitpur,other,female,food,0,food
lalitpur,other,female,housing_inspections,0,housing
lalitpur,other,female,toilets_sanitation,0,health
lalitpur,other,female,psychosocial_counseling,0,health
lalitpur,other,female,healthcare,0,health
lalitpur,other,female,education,0,education
lalitpur,other,female,seeds_and_fertilizers,0,food
lalitpur,other,male,long_term_shelter__housing,2,housing
lalitpur,other,male,short_term_shelter__tent_shelt,1,housing
lalitpur,other,male,other,0,
lalitpur,other,male,livelihoods,0,
lalitpur,other,male,clean_water,0,water
lalitpur,other,male,financial_support,0,financial
lalitpur,other,male,food,0,food
lalitpur,other,male,housing_inspections,0,housing
lalitpur,other,male,toilets_sanitation,0,health
lalitpur,other,male,psychosocial_counseling,0,health
lalitpur,other,male,healthcare,0,health
lalitpur,other,male,education,0,education
lalitpur,other,male,seeds_and_fertilizers,0,food
lalitpur,tamang,female,long_term_shelter__housing,4,housing
lalitpur,tamang,female,financial_support,1,financial
lalitpur,tamang,female,housing_inspections,1,housing
lalitpur,tamang,female,short_term_shelter__tent_shelt,0,housing
lalitpur,tamang,female,other,0,
lalitpur,tamang,female,livelihoods,0,
lalitpur,tamang,female,clean_water,0,water
lalitpur,tamang,female,food,0,food
lalitpur,tamang,female,toilets_sanitation,0,health
lalitpur,tamang,female,psychosocial_counseling,0,health
lalitpur,tamang,female,healthcare,0,health
lalitpur,tamang,female,education,0,education
lalitpur,tamang,female,seeds_and_fertilizers,0,food
lalitpur,tamang,male,short_term_shelter__tent_shelt,8,housing
lalitpur,tamang,male,long_term_shelter__housing,7,housing
lalitpur,tamang,male,financial_support,1,financial
lalitpur,tamang,male,healthcare,1,health
lalitpur,tamang,male,other,0,
lalitpur,tamang,male,livelihoods,0,
lalitpur,tamang,male,clean_water,0,water
lalitpur,tamang,male,food,0,food
lalitpur,tamang,male,housing_inspections,0,housing
lalitpur,tamang,male,toilets_sanitation,0,health
lalitpur,tamang,male,psychosocial_counseling,0,health
lalitpur,tamang,male,education,0,education
lalitpur,tamang,male,seeds_and_fertilizers,0,food
makwanpur,brahmin,female,long_term_shelter__housing,10,housing
makwanpur,brahmin,female,short_term_shelter__tent_shelt,4,housing
makwanpur,brahmin,female,clean_water,1,water
makwanpur,brahmin,female,toilets_sanitation,1,health
makwanpur,brahmin,female,psychosocial_counseling,1,health
makwanpur,brahmin,female,other,0,
makwanpur,brahmin,female,livelihoods,0,
makwanpur,brahmin,female,financial_support,0,financial
makwanpur,brahmin,female,food,0,food
makwanpur,brahmin,female,housing_inspections,0,housing
makwanpur,brahmin,female,healthcare,0,health
makwanpur,brahmin,female,education,0,education
makwanpur,brahmin,female,seeds_and_fertilizers,0,food
makwanpur,brahmin,male,long_term_shelter__housing,25,housing
makwanpur,brahmin,male,short_term_shelter__tent_shelt,8,housing
makwanpur,brahmin,male,psychosocial_counseling,4,health
makwanpur,brahmin,male,healthcare,3,health
makwanpur,brahmin,male,clean_water,2,water
makwanpur,brahmin,male,financial_support,2,financial
makwanpur,brahmin,male,livelihoods,1,
makwanpur,brahmin,male,housing_inspections,1,housing
makwanpur,brahmin,male,other,0,
makwanpur,brahmin,male,food,0,food
makwanpur,brahmin,male,toilets_sanitation,0,health
makwanpur,brahmin,male,education,0,education
makwanpur,brahmin,male,seeds_and_fertilizers,0,food
makwanpur,chhetri,female,long_term_shelter__housing,6,housing
makwanpur,chhetri,female,psychosocial_counseling,2,health
makwanpur,chhetri,female,short_term_shelter__tent_shelt,1,housing
makwanpur,chhetri,female,clean_water,1,water
makwanpur,chhetri,female,financial_support,1,financial
makwanpur,chhetri,female,healthcare,1,health
makwanpur,chhetri,female,other,0,
makwanpur,chhetri,female,livelihoods,0,
makwanpur,chhetri,female,food,0,food
makwanpur,chhetri,female,housing_inspections,0,housing
makwanpur,chhetri,female,toilets_sanitation,0,health
makwanpur,chhetri,female,education,0,education
makwanpur,chhetri,female,seeds_and_fertilizers,0,food
makwanpur,chhetri,male,short_term_shelter__tent_shelt,7,housing
makwanpur,chhetri,male,long_term_shelter__housing,5,housing
makwanpur,chhetri,male,financial_support,1,financial
makwanpur,chhetri,male,housing_inspections,1,housing
makwanpur,chhetri,male,psychosocial_counseling,1,health
makwanpur,chhetri,male,other,0,
makwanpur,chhetri,male,livelihoods,0,
makwanpur,chhetri,male,clean_water,0,water
makwanpur,chhetri,male,food,0,food
makwanpur,chhetri,male,toilets_sanitation,0,health
makwanpur,chhetri,male,healthcare,0,health
makwanpur,chhetri,male,education,0,education
makwanpur,chhetri,male,seeds_and_fertilizers,0,food
makwanpur,dalit,female,short_term_shelter__tent_shelt,0,housing
makwanpur,dalit,female,other,0,
makwanpur,dalit,female,long_term_shelter__housing,0,housing
makwanpur,dalit,female,livelihoods,0,
makwanpur,dalit,female,clean_water,0,water
makwanpur,dalit,female,financial_support,0,financial
makwanpur,dalit,female,food,0,food
makwanpur,dalit,female,housing_inspections,0,housing
makwanpur,dalit,female,toilets_sanitation,0,health
makwanpur,dalit,female,psychosocial_counseling,0,health
makwanpur,dalit,female,healthcare,0,health
makwanpur,dalit,female,education,0,education
makwanpur,dalit,female,seeds_and_fertilizers,0,food
makwanpur,dalit,male,long_term_shelter__housing,3,housing
makwanpur,dalit,male,short_term_shelter__tent_shelt,0,housing
makwanpur,dalit,male,other,0,
makwanpur,dalit,male,livelihoods,0,
makwanpur,dalit,male,clean_water,0,water
makwanpur,dalit,male,financial_support,0,financial
makwanpur,dalit,male,food,0,food
makwanpur,dalit,male,housing_inspections,0,housing
makwanpur,dalit,male,toilets_sanitation,0,health
makwanpur,dalit,male,psychosocial_counseling,0,health
makwanpur,dalit,male,healthcare,0,health
makwanpur,dalit,male,education,0,education
makwanpur,dalit,male,seeds_and_fertilizers,0,food
makwanpur,gurung,female,short_term_shelter__tent_shelt,0,housing
makwanpur,gurung,female,other,0,
makwanpur,gurung,female,long_term_shelter__housing,0,housing
makwanpur,gurung,female,livelihoods,0,
makwanpur,gurung,female,clean_water,0,water
makwanpur,gurung,female,financial_support,0,financial
makwanpur,gurung,female,food,0,food
makwanpur,gurung,female,housing_inspections,0,housing
makwanpur,gurung,female,toilets_sanitation,0,health
makwanpur,gurung,female,psychosocial_counseling,0,health
makwanpur,gurung,female,healthcare,0,health
makwanpur,gurung,female,education,0,education
makwanpur,gurung,female,seeds_and_fertilizers,0,food
makwanpur,gurung,male,long_term_shelter__housing,1,housing
makwanpur,gurung,male,short_term_shelter__tent_shelt,0,housing
makwanpur,gurung,male,other,0,
makwanpur,gurung,male,livelihoods,0,
makwanpur,gurung,male,clean_water,0,water
makwanpur,gurung,male,financial_support,0,financial
makwanpur,gurung,male,food,0,food
makwanpur,gurung,male,housing_inspections,0,housing
makwanpur,gurung,male,toilets_sanitation,0,health
makwanpur,gurung,male,psychosocial_counseling,0,health
makwanpur,gurung,male,healthcare,0,health
makwanpur,gurung,male,education,0,education
makwanpur,gurung,male,seeds_and_fertilizers,0,food
makwanpur,janajati,female,long_term_shelter__housing,5,housing
makwanpur,janajati,female,housing_inspections,3,housing
makwanpur,janajati,female,short_term_shelter__tent_shelt,0,housing
makwanpur,janajati,female,other,0,
makwanpur,janajati,female,livelihoods,0,
makwanpur,janajati,female,clean_water,0,water
makwanpur,janajati,female,financial_support,0,financial
makwanpur,janajati,female,food,0,food
makwanpur,janajati,female,toilets_sanitation,0,health
makwanpur,janajati,female,psychosocial_counseling,0,health
makwanpur,janajati,female,healthcare,0,health
makwanpur,janajati,female,education,0,education
makwanpur,janajati,female,seeds_and_fertilizers,0,food
makwanpur,janajati,male,long_term_shelter__housing,11,housing
makwanpur,janajati,male,financial_support,2,financial
makwanpur,janajati,male,housing_inspections,2,housing
makwanpur,janajati,male,short_term_shelter__tent_shelt,1,housing
makwanpur,janajati,male,psychosocial_counseling,1,health
makwanpur,janajati,male,healthcare,1,health
makwanpur,janajati,male,seeds_and_fertilizers,1,food
makwanpur,janajati,male,other,0,
makwanpur,janajati,male,livelihoods,0,
makwanpur,janajati,male,clean_water,0,water
makwanpur,janajati,male,food,0,food
makwanpur,janajati,male,toilets_sanitation,0,health
makwanpur,janajati,male,education,0,education
makwanpur,muslim,female,long_term_shelter__housing,1,housing
makwanpur,muslim,female,short_term_shelter__tent_shelt,0,housing
makwanpur,muslim,female,other,0,
makwanpur,muslim,female,livelihoods,0,
makwanpur,muslim,female,clean_water,0,water
makwanpur,muslim,female,financial_support,0,financial
makwanpur,muslim,female,food,0,food
makwanpur,muslim,female,housing_inspections,0,housing
makwanpur,muslim,female,toilets_sanitation,0,health
makwanpur,muslim,female,psychosocial_counseling,0,health
makwanpur,muslim,female,healthcare,0,health
makwanpur,muslim,female,education,0,education
makwanpur,muslim,female,seeds_and_fertilizers,0,food
makwanpur,muslim,male,short_term_shelter__tent_shelt,0,housing
makwanpur,muslim,male,other,0,
makwanpur,muslim,male,long_term_shelter__housing,0,housing
makwanpur,muslim,male,livelihoods,0,
makwanpur,muslim,male,clean_water,0,water
makwanpur,muslim,male,financial_support,0,financial
makwanpur,muslim,male,food,0,food
makwanpur,muslim,male,housing_inspections,0,housing
makwanpur,muslim,male,toilets_sanitation,0,health
makwanpur,muslim,male,psychosocial_counseling,0,health
makwanpur,muslim,male,healthcare,0,health
makwanpur,muslim,male,education,0,education
makwanpur,muslim,male,seeds_and_fertilizers,0,food
makwanpur,newar,female,short_term_shelter__tent_shelt,0,housing
makwanpur,newar,female,other,0,
makwanpur,newar,female,long_term_shelter__housing,0,housing
makwanpur,newar,female,livelihoods,0,
makwanpur,newar,female,clean_water,0,water
makwanpur,newar,female,financial_support,0,financial
makwanpur,newar,female,food,0,food
makwanpur,newar,female,housing_inspections,0,housing
makwanpur,newar,female,toilets_sanitation,0,health
makwanpur,newar,female,psychosocial_counseling,0,health
makwanpur,newar,female,healthcare,0,health
makwanpur,newar,female,education,0,education
makwanpur,newar,female,seeds_and_fertilizers,0,food
makwanpur,newar,male,long_term_shelter__housing,2,housing
makwanpur,newar,male,financial_support,2,financial
makwanpur,newar,male,short_term_shelter__tent_shelt,1,housing
makwanpur,newar,male,other,0,
makwanpur,newar,male,livelihoods,0,
makwanpur,newar,male,clean_water,0,water
makwanpur,newar,male,food,0,food
